SNo,ObservationDate,Province/State,Country/Region,Confirmed,Deaths,Recovered,Time,latitude,longitude
338,,Hainan,Mainland China,43,1,0,07:30 PM,39.3054,117.323
339,,Liaoning,Mainland China,39,0,1,07:30 PM,31.6927,88.0924
340,,Heilongjiang,Mainland China,38,1,0,07:30 PM,41.1129,85.2401
341,,Tianjin,Mainland China,27,0,0,07:30 PM,24.974,101.487
342,,Shanxi,Mainland China,27,0,1,07:30 PM,29.1832,120.0934
343,,Gansu,Mainland China,24,0,0,07:30 PM,4.5709,-74.2973
344,,Inner Mongolia,Mainland China,16,0,0,07:30 PM,-4.0383,21.7587
345,,Xinjiang,Mainland China,13,0,0,07:30 PM,-4.0383,21.7587
346,,Ningxia,Mainland China,12,0,0,07:30 PM,9.7489,-83.7534
347,,Hong Kong,Hong Kong,10,0,0,07:30 PM,7.54,-5.5471
348,,Guizhou,Mainland China,9,0,1,07:30 PM,45.1,15.2
349,,Jilin,Mainland China,9,0,0,07:30 PM,22,-80
350,,Taiwan,Taiwan,8,0,0,07:30 PM,35.1264,33.4299
351,,Macau,Macau,7,0,0,07:30 PM,49.8175,15.473
352,,Qinghai,Mainland China,6,0,0,07:30 PM,61.8926,-6.9118
353,,Washington,US,1,0,0,07:30 PM,71.7069,-42.6043
354,,Illinois,US,1,0,0,07:30 PM,56.2639,9.5018
355,,California,US,2,0,0,07:30 PM,11.8251,42.5903
356,,Arizona,US,1,0,0,07:30 PM,18.7357,-70.1627
357,,,Japan,7,0,1,07:30 PM,-1.8312,-78.1834
358,,,Thailand,14,0,5,07:30 PM,26,30
359,,,South Korea,4,0,0,07:30 PM,13.7942,-88.8965
360,,,Singapore,7,0,0,07:30 PM,1.5,10
361,,,Vietnam,2,0,0,07:30 PM,15.1794,39.7823
362,,,France,5,0,0,07:30 PM,58.5953,25.0136
363,,,Nepal,1,0,0,07:30 PM,-26.5225,31.4659
364,,,Malaysia,7,0,0,07:30 PM,9.145,40.4897
365,,Ontario,Canada,1,0,0,07:30 PM,-17.7134,178.065
366,,British Columbia,Canada,1,0,0,07:30 PM,64,26
367,,,Cambodia,1,0,0,07:30 PM,3.9339,-53.1258
368,,,Sri Lanka,1,0,0,07:30 PM,-17.6797,149.4068
369,,New South Wales,Australia,4,0,0,07:30 PM,16.25,-61.5833
370,,Victoria,Australia,1,0,0,07:30 PM,-12.8275,45.1662
371,,Bavaria,Germany,4,0,0,07:30 PM,-20.9043,165.618
372,,,Finland,1,0,0,07:30 PM,-21.1351,55.2471
373,,,United Arab Emirates,4,0,0,07:30 PM,17.9,-62.8333
374,,Hubei,Mainland China,4903,162,90,04:00 PM,18.0708,-63.0501
375,,Zhejiang,Mainland China,428,0,4,04:00 PM,14.6415,-61.0242
376,,Guangdong,Mainland China,354,0,10,04:00 PM,46.2276,2.2137
377,,Henan,Mainland China,278,2,2,04:00 PM,-0.8037,11.6094
378,,Hunan,Mainland China,277,0,2,04:00 PM,13.4432,-15.3101
379,,Anhui,Mainland China,200,0,2,04:00 PM,42.3154,43.3569
380,,Chongqing,Mainland China,182,0,1,04:00 PM,51,9
381,,Jiangxi,Mainland China,162,0,5,04:00 PM,7.9465,-1.0232
382,,Shandong,Mainland China,158,0,1,04:00 PM,39.0742,21.8243
383,,Sichuan,Mainland China,142,1,1,04:00 PM,15.7835,-90.2308
384,,Jiangsu,Mainland China,129,0,1,04:00 PM,9.9456,-9.6966
385,,Beijing,Mainland China,114,1,4,04:00 PM,5,-58.75
386,,Shanghai,Mainland China,112,1,5,04:00 PM,18.9712,-72.2852
387,,Fujian,Mainland China,101,0,0,04:00 PM,41.9029,12.4534
388,,Guangxi,Mainland China,78,0,2,04:00 PM,15.2,-86.2419
389,,Yunnan,Mainland China,70,0,0,04:00 PM,47.1625,19.5033
390,,Hebei,Mainland China,65,1,0,04:00 PM,64.9631,-19.0208
391,,Shaanxi,Mainland China,63,0,0,04:00 PM,21,78
392,,Hainan,Mainland China,46,1,1,04:00 PM,-0.7893,113.9213
393,,Heilongjiang,Mainland China,44,2,0,04:00 PM,32,53
394,,Liaoning,Mainland China,41,0,1,04:00 PM,33,44
395,,Shanxi,Mainland China,35,0,1,04:00 PM,53.1424,-7.6921
396,,Tianjin,Mainland China,31,0,0,04:00 PM,31,35
397,,Gansu,Mainland China,26,0,0,04:00 PM,43,12
398,,Inner Mongolia,Mainland China,19,0,0,04:00 PM,18.1096,-77.2975
399,,Ningxia,Mainland China,17,0,0,04:00 PM,36,138
400,,Jilin,Mainland China,14,0,1,04:00 PM,31.24,36.51
401,,Xinjiang,Mainland China,14,0,0,04:00 PM,48.0196,66.9237
402,,Guizhou,Mainland China,12,0,1,04:00 PM,-0.0236,37.9062
403,,Hong Kong,Hong Kong,10,0,0,04:00 PM,36,128
404,,Taiwan,Taiwan,9,0,0,04:00 PM,29.5,47.75
405,,Qinghai,Mainland China,8,0,0,04:00 PM,41.2044,74.7661
406,,Macau,Macau,7,0,0,04:00 PM,56.8796,24.6032
407,,Tibet,Mainland China,1,0,0,04:00 PM,33.8547,35.8623
408,,Washington,US,1,0,0,04:00 PM,6.4281,-9.4295
409,,Illinois,US,1,0,0,04:00 PM,47.14,9.55
410,,California,US,2,0,0,04:00 PM,55.1694,23.8813
411,,Arizona,US,1,0,0,04:00 PM,49.8153,6.1296
412,,,Japan,11,0,1,04:00 PM,-18.7669,46.8691
413,,,Thailand,14,0,5,04:00 PM,2.5,112.5
414,,,South Korea,4,0,0,04:00 PM,3.2028,73.2207
415,,,Singapore,10,0,0,04:00 PM,35.9375,14.3754
416,,,Vietnam,2,0,0,04:00 PM,21.0079,10.9408
417,,,France,5,0,0,04:00 PM,-20.2,57.5
418,,,Nepal,1,0,0,04:00 PM,23.6345,-102.5528
419,,,Malaysia,8,0,0,04:00 PM,47.4116,28.3699
420,,Ontario,Canada,2,0,0,04:00 PM,43.7333,7.4167
421,,British Columbia,Canada,1,0,0,04:00 PM,46.8625,103.8467
422,,,Cambodia,1,0,0,04:00 PM,42.5,19.3
423,,,Sri Lanka,1,0,0,04:00 PM,31.7917,-7.0926
424,,New South Wales,Australia,4,0,2,04:00 PM,-22.9576,18.4904
425,,Victoria,Australia,2,0,0,04:00 PM,28.1667,84.25
426,,Queensland,Australia,3,0,0,04:00 PM,12.5186,-70.0358
427,,Bavaria,Germany,4,0,0,04:00 PM,12.1696,-68.99
428,,,Finland,1,0,0,04:00 PM,18.0425,-63.0548
429,,,United Arab Emirates,4,0,0,04:00 PM,52.1326,5.2913
430,,,Philippines,1,0,0,04:00 PM,-40.9006,174.886
431,,,India,1,0,0,04:00 PM,12.8654,-85.2072
432,,Hubei,Mainland China,5806,204,141,11:59 PM,17.6078,8.0817
433,,Zhejiang,Mainland China,538,0,14,11:59 PM,9.082,8.6753
434,,Guangdong,Mainland China,436,0,11,11:59 PM,41.6086,21.7453
435,,Henan,Mainland China,352,2,3,11:59 PM,60.472,8.4689
436,,Hunan,Mainland China,332,0,2,11:59 PM,21,57
437,,Jiangxi,Mainland China,240,0,7,11:59 PM,30.3753,69.3451
438,,Anhui,Mainland China,237,0,3,11:59 PM,8.538,-80.7821
439,,Chongqing,Mainland China,211,0,1,11:59 PM,-6.315,143.9555
440,,Shandong,Mainland China,184,0,2,11:59 PM,-23.4425,-58.4438
441,,Sichuan,Mainland China,177,1,1,11:59 PM,-9.19,-75.0152
442,,Jiangsu,Mainland China,168,0,5,11:59 PM,13,122
443,,Beijing,Mainland China,139,1,5,11:59 PM,51.9194,19.1451
444,,Shanghai,Mainland China,135,1,9,11:59 PM,39.3999,-8.2245
445,,Fujian,Mainland China,120,0,0,11:59 PM,25.3548,51.1839
446,,Guangxi,Mainland China,87,0,2,11:59 PM,45.9432,24.9668
447,,Shaanxi,Mainland China,87,0,0,11:59 PM,60,90
448,,Yunnan,Mainland China,83,0,1,11:59 PM,-1.9403,29.8739
449,,Hebei,Mainland China,82,1,0,11:59 PM,13.9094,-60.9789
450,,Heilongjiang,Mainland China,59,2,0,11:59 PM,12.9843,-61.2872
451,,Hainan,Mainland China,52,1,1,11:59 PM,43.9424,12.4578
452,,Liaoning,Mainland China,48,0,1,11:59 PM,24,45
453,,Shanxi,Mainland China,39,0,1,11:59 PM,14.4974,-14.4524
454,,Tianjin,Mainland China,32,0,0,11:59 PM,44.0165,21.0059
455,,Guizhou,Mainland China,29,0,2,11:59 PM,-4.6796,55.492
456,,Gansu,Mainland China,29,0,0,11:59 PM,1.2833,103.8333
457,,Ningxia,Mainland China,21,0,0,11:59 PM,48.669,19.699
458,,Inner Mongolia,Mainland China,20,0,1,11:59 PM,46.1512,14.9955
459,,Xinjiang,Mainland China,17,0,0,11:59 PM,5.1521,46.1996
460,,Jilin,Mainland China,14,0,1,11:59 PM,-30.5595,22.9375
461,,Hong Kong,Hong Kong,12,0,0,11:59 PM,40,-4
462,,Taiwan,Taiwan,10,0,0,11:59 PM,7,81
463,,Qinghai,Mainland China,8,0,0,11:59 PM,12.8628,30.2176
464,,Macau,Macau,7,0,0,11:59 PM,3.9193,-56.0278
465,,Tibet,Mainland China,1,0,0,11:59 PM,63,16
466,,,Thailand,19,0,5,11:59 PM,46.8182,8.2275
467,,,Japan,15,0,1,11:59 PM,23.7,121
468,,,Singapore,13,0,0,11:59 PM,-6.369,34.8888
469,,,South Korea,11,0,0,11:59 PM,15,101
470,,,Malaysia,8,0,0,11:59 PM,8.6195,0.8248
471,,,France,5,0,0,11:59 PM,10.6918,-61.2225
472,,Bavaria,Germany,5,0,0,11:59 PM,34,9
473,,New South Wales,Australia,4,0,2,11:59 PM,38.9637,35.2433
474,,,United Arab Emirates,4,0,0,11:59 PM,1,32
475,,Victoria,Australia,3,0,0,11:59 PM,48.3794,31.1656
476,,Illinois,US,2,0,0,11:59 PM,24,54
477,,California,US,2,0,0,11:59 PM,32.3078,-64.7505
478,,,Vietnam,2,0,0,11:59 PM,19.3133,-81.2546
479,,Ontario,Canada,2,0,0,11:59 PM,49.3723,-2.3644
480,,Queensland,Australia,2,0,0,11:59 PM,36.1408,-5.3536
481,,,Italy,2,0,0,11:59 PM,54.2361,-4.5481
482,,,UK,2,0,0,11:59 PM,16.7425,-62.1874
483,,,Russia,2,0,0,11:59 PM,55.3781,-3.436
484,,Washington,US,1,0,0,11:59 PM,-32.5228,-55.7658
485,,Arizona,US,1,0,0,11:59 PM,37.0902,-95.7129
486,,,Nepal,1,0,0,11:59 PM,41.3775,64.5853
487,,British Columbia,Canada,1,0,0,11:59 PM,6.4238,-66.5897
488,,,Cambodia,1,0,0,11:59 PM,16,108
489,,,Sri Lanka,1,0,0,11:59 PM,-15.4167,28.2833
490,,,Finland,1,0,0,11:59 PM,-20,30
491,,,Philippines,1,0,0,11:59 PM,15.415,-61.371
492,,,India,1,0,0,11:59 PM,12.1165,-61.679
493,,,Sweden,1,0,0,11:59 PM,-18.665695,35.529562
494,,Hubei,Mainland China,7153,249,168,11:53 AM,34.802075,38.996815
495,,Zhejiang,Mainland China,599,0,21,10:53 AM,-8.874217,125.727539
496,,Guangdong,Mainland China,535,0,14,02:23 PM,13.1939,-59.5432
497,,Henan,Mainland China,422,2,3,01:52 AM,19.85627,102.495496
498,,Hunan,Mainland China,389,0,8,11:03 AM,26.3351,17.228331
499,,Anhui,Mainland China,297,0,5,01:33 PM,31.9522,35.2332
500,,Jiangxi,Mainland China,286,0,9,01:52 AM,11.8037,-15.1804
501,,Chongqing,Mainland China,247,1,3,08:43 AM,17.570692,-3.996166
502,,Sichuan,Mainland China,207,1,3,01:52 AM,17.357822,-62.782998
503,,Shandong,Mainland China,206,0,3,07:51 AM,64.8255,-124.8457
504,,Jiangsu,Mainland China,202,0,6,02:03 PM,64.2823,-135
505,,Shanghai,Mainland China,169,1,10,06:05 AM,42.602636,20.902977
506,,Beijing,Mainland China,168,1,9,09:17 AM,21.9162,95.956
507,,Fujian,Mainland China,144,0,0,05:37 AM,18.2206,-63.0686
508,,Shaanxi,Mainland China,101,0,0,05:37 AM,18.4207,-64.64
509,,Guangxi,Mainland China,100,0,2,01:52 AM,21.694,-71.7979
510,,Hebei,Mainland China,96,1,0,01:52 AM,-22.3285,24.6849
511,,Yunnan,Mainland China,93,0,2,03:53 PM,-3.3731,29.9189
512,,Heilongjiang,Mainland China,80,2,2,10:33 AM,8.460555,-11.779889
513,,Liaoning,Mainland China,64,0,1,03:23 PM,-13.254308,34.301525
514,,Hainan,Mainland China,62,1,1,08:43 AM,-51.7963,-59.5236
515,,Shanxi,Mainland China,47,0,1,01:52 AM,46.8852,-56.3159
516,,Tianjin,Mainland China,41,0,0,03:43 PM,6.877,31.307
517,,Gansu,Mainland China,40,0,0,03:43 PM,24.2155,-12.8858
518,,Guizhou,Mainland China,29,0,2,03:20 PM,0.18636,6.613081
519,,Ningxia,Mainland China,26,0,0,02:13 AM,15.552727,48.516388
520,,Inner Mongolia,Mainland China,23,0,1,05:37 AM,-11.6455,43.3333
521,,,Japan,20,0,1,06:53 PM,38.861034,71.276093
522,,,Thailand,19,0,5,10:37 AM,-29.609988,28.233608
523,,Xinjiang,Mainland China,18,0,0,05:37 AM,33,65
524,,Jilin,Mainland China,17,0,1,01:52 AM,41.1533,20.1683
525,,,Singapore,16,0,0,05:37 AM,28.0339,1.6596
526,,Hong Kong,Hong Kong,13,0,0,05:37 AM,42.5063,1.5218
527,,,South Korea,12,0,0,10:43 AM,-11.2027,17.8739
528,,Taiwan,Taiwan,10,0,0,03:20 PM,17.0608,-61.7964
529,,Qinghai,Mainland China,9,0,0,05:37 AM,-38.4161,-63.6167
530,,,Malaysia,8,0,0,08:15 AM,40.0691,45.0382
531,,,Germany,8,0,0,06:33 PM,-35.4735,149.0124
532,,Macau,Macau,7,0,0,08:15 AM,-33.8688,151.2093
533,,,France,6,0,0,01:52 AM,-12.4634,130.8456
534,,,Vietnam,6,0,1,07:38 AM,-28.0167,153.4
535,,New South Wales,Australia,4,0,2,06:12 PM,-34.9285,138.6007
536,,Victoria,Australia,4,0,0,06:12 PM,-41.4545,145.9707
537,,,United Arab Emirates,4,0,0,08:15 AM,-37.8136,144.9631
538,,Queensland,Australia,3,0,0,06:12 PM,-31.9505,115.8605
539,,Ontario,Canada,3,0,0,06:12 PM,47.5162,14.5501
540,,,Italy,2,0,0,08:15 AM,40.1431,47.5769
541,,,Russia,2,0,0,04:13 PM,25.0343,-77.3963
542,,,UK,2,0,0,01:52 AM,26.0275,50.55
543,,"Chicago, IL",US,2,0,0,07:43 PM,23.685,90.3563
544,,South Australia,Australia,1,0,0,06:12 PM,13.1939,-59.5432
545,,,Cambodia,1,0,0,08:15 AM,53.7098,27.9534
546,,British Columbia,Canada,1,0,0,06:12 PM,50.8333,4
547,,,Finland,1,0,0,08:15 AM,9.3077,2.3158
548,,,India,1,0,0,08:15 AM,27.5142,90.4336
549,,Tibet,Mainland China,1,0,0,01:52 AM,-16.2902,-63.5887
550,,,Nepal,1,0,0,08:15 AM,43.9159,17.6791
551,,,Philippines,1,0,0,05:43 PM,-14.235,-51.9253
552,,,Spain,1,0,0,02:13 AM,4.5353,114.7277
553,,,Sri Lanka,1,0,0,08:15 AM,42.7339,25.4858
554,,,Sweden,1,0,0,02:13 AM,12.2383,-1.5616
555,,"Boston, MA",US,1,0,0,07:43 PM,16.5388,-23.0418
556,,"Los Angeles, CA",US,1,0,0,07:53 PM,11.55,104.9167
557,,"Orange, CA",US,1,0,0,07:53 PM,3.848,11.5021
558,,"Santa Clara, CA",US,1,0,0,07:53 PM,53.9333,-116.5765
559,,"Seattle, WA",US,1,0,0,07:43 PM,49.2827,-123.1207
560,,"Tempe, AZ",US,1,0,0,07:43 PM,53.7609,-98.8139
561,,Hubei,Mainland China,11177,350,295,,46.5653,-66.4619
562,,Zhejiang,Mainland China,661,0,32,,53.1355,-57.6604
563,,Guangdong,Mainland China,632,0,15,,44.682,-63.7443
564,,Henan,Mainland China,493,2,10,,51.2538,-85.3232
565,,Hunan,Mainland China,463,0,16,,46.5107,-63.4168
566,,Anhui,Mainland China,340,0,7,,52.9399,-73.5491
567,,Jiangxi,Mainland China,333,0,12,,52.9399,-106.4509
568,,Chongqing,Mainland China,300,2,7,,6.6111,20.9394
569,,Jiangsu,Mainland China,236,0,7,,15.4542,18.7322
570,,Sichuan,Mainland China,231,1,11,,-35.6751,-71.543
571,,Shandong,Mainland China,230,0,6,,31.8257,117.2264
572,,Beijing,Mainland China,191,1,9,,40.1824,116.4142
573,,Shanghai,Mainland China,182,1,10,,30.0572,107.874
574,,Fujian,Mainland China,159,0,0,,26.0789,117.9874
575,,Shaanxi,Mainland China,116,0,0,,37.8099,101.0583
576,,Guangxi,Mainland China,111,0,2,,23.3417,113.4244
577,,Yunnan,Mainland China,105,0,3,,23.8298,108.7881
578,,Hebei,Mainland China,104,1,3,,26.8154,106.8748
579,,Heilongjiang,Mainland China,95,2,2,,19.1959,109.7453
580,,Liaoning,Mainland China,70,0,1,,39.549,116.1306
581,,Shanxi,Mainland China,66,0,3,,47.862,127.7615
582,,Hainan,Mainland China,64,1,4,,33.882,113.614
583,,Gansu,Mainland China,51,0,3,,22.3,114.2
584,,Tianjin,Mainland China,48,0,1,,30.9756,112.2707
585,,Guizhou,Mainland China,38,0,2,,27.6104,111.7088
586,,Ningxia,Mainland China,28,0,0,,44.0935,113.9448
587,,Inner Mongolia,Mainland China,27,0,1,,32.9711,119.455
588,,Jilin,Mainland China,23,0,1,,27.614,115.7221
589,,Xinjiang,Mainland China,21,0,0,,43.6661,126.1923
590,,,Japan,20,0,1,,41.2956,122.6085
591,,,Thailand,19,0,5,,22.1667,113.55
592,,,Singapore,18,0,0,,37.2692,106.1655
593,,Hong Kong,Hong Kong,15,0,0,,35.7452,95.9956
594,,,South Korea,15,0,0,,35.1917,108.8701
595,,Qinghai,Mainland China,11,0,0,,36.3427,118.1498
596,,,Germany,10,0,0,,31.202,121.4491
597,,Taiwan,Taiwan,10,0,0,,37.5777,112.2922
598,,Macau,Macau,8,0,0,,30.6171,102.7103
599,,,Malaysia,8,0,0,,39.3054,117.323
600,,,France,6,0,0,,31.6927,88.0924
601,,,Vietnam,6,0,1,,41.1129,85.2401
602,,,United Arab Emirates,5,0,0,,24.974,101.487
603,,New South Wales,Australia,4,0,2,,29.1832,120.0934
604,,Victoria,Australia,4,0,0,,4.5709,-74.2973
605,,Ontario,Canada,3,0,0,,-4.0383,21.7587
606,,Queensland,Australia,2,0,0,,-4.0383,21.7587
607,,South Australia,Australia,2,0,0,,9.7489,-83.7534
608,,,India,2,0,0,,7.54,-5.5471
609,,,Italy,2,0,0,,45.1,15.2
610,,,Philippines,2,1,0,,22,-80
611,,,Russia,2,0,0,,35.1264,33.4299
612,,,UK,2,0,0,,49.8175,15.473
613,,"Chicago, IL",US,2,0,0,,61.8926,-6.9118
614,,,Cambodia,1,0,0,,71.7069,-42.6043
615,,British Columbia,Canada,1,0,0,,56.2639,9.5018
616,,,Finland,1,0,0,,11.8251,42.5903
617,,Tibet,Mainland China,1,0,0,,18.7357,-70.1627
618,,,Nepal,1,0,0,,-1.8312,-78.1834
619,,,Spain,1,0,0,,26,30
620,,,Sri Lanka,1,0,0,,13.7942,-88.8965
621,,,Sweden,1,0,0,,1.5,10
622,,"Boston, MA",US,1,0,0,,15.1794,39.7823
623,,"Los Angeles, CA",US,1,0,0,,58.5953,25.0136
624,,"Orange, CA",US,1,0,0,,-26.5225,31.4659
625,,"Santa Clara, CA",US,1,0,0,,9.145,40.4897
626,,"Seattle, WA",US,1,0,0,,-17.7134,178.065
627,,"Tempe, AZ",US,1,0,0,,64,26
628,,Hubei,Mainland China,13522,414,386,,3.9339,-53.1258
629,,Guangdong,Mainland China,725,0,21,,-17.6797,149.4068
630,,Zhejiang,Mainland China,724,0,43,,16.25,-61.5833
631,,Henan,Mainland China,566,2,16,,-12.8275,45.1662
632,,Hunan,Mainland China,521,0,22,,-20.9043,165.618
633,,Anhui,Mainland China,408,0,14,,-21.1351,55.2471
634,,Jiangxi,Mainland China,391,0,18,,17.9,-62.8333
635,,Chongqing,Mainland China,337,2,9,,18.0708,-63.0501
636,,Jiangsu,Mainland China,271,0,8,,14.6415,-61.0242
637,,Shandong,Mainland China,259,0,7,,46.2276,2.2137
638,,Sichuan,Mainland China,254,1,14,,-0.8037,11.6094
639,,Beijing,Mainland China,212,1,12,,13.4432,-15.3101
640,,Shanghai,Mainland China,203,1,10,,42.3154,43.3569
641,,Fujian,Mainland China,179,0,1,,51,9
642,,Shaanxi,Mainland China,128,0,0,,7.9465,-1.0232
643,,Guangxi,Mainland China,127,0,7,,39.0742,21.8243
644,,Heilongjiang,Mainland China,121,2,2,,15.7835,-90.2308
645,,Yunnan,Mainland China,117,0,5,,9.9456,-9.6966
646,,Hebei,Mainland China,113,1,3,,5,-58.75
647,,Liaoning,Mainland China,74,0,1,,18.9712,-72.2852
648,,Shanxi,Mainland China,74,0,2,,41.9029,12.4534
649,,Hainan,Mainland China,72,1,4,,15.2,-86.2419
650,,Tianjin,Mainland China,60,0,1,,47.1625,19.5033
651,,Gansu,Mainland China,55,0,3,,64.9631,-19.0208
652,,Guizhou,Mainland China,46,0,2,,21,78
653,,Inner Mongolia,Mainland China,34,0,1,,-0.7893,113.9213
654,,Jilin,Mainland China,31,0,1,,32,53
655,,Ningxia,Mainland China,31,0,1,,33,44
656,,Xinjiang,Mainland China,24,0,0,,53.1424,-7.6921
657,,,Japan,20,0,1,,31,35
658,,,Thailand,19,0,5,,43,12
659,,,Singapore,18,0,0,,18.1096,-77.2975
660,,Hong Kong,Hong Kong,15,0,0,,36,138
661,,,South Korea,15,0,0,,31.24,36.51
662,,Qinghai,Mainland China,13,0,0,,48.0196,66.9237
663,,,Germany,12,0,0,,-0.0236,37.9062
664,,Taiwan,Taiwan,10,0,0,,36,128
665,,Macau,Macau,8,0,0,,29.5,47.75
666,,,Malaysia,8,0,0,,41.2044,74.7661
667,,,Vietnam,8,0,1,,56.8796,24.6032
668,,,France,6,0,0,,33.8547,35.8623
669,,,United Arab Emirates,5,0,0,,6.4281,-9.4295
670,,New South Wales,Australia,4,0,2,,47.14,9.55
671,,Victoria,Australia,4,0,0,,55.1694,23.8813
672,,Ontario,Canada,3,0,0,,49.8153,6.1296
673,,,India,3,0,0,,-18.7669,46.8691
674,,Queensland,Australia,2,0,0,,2.5,112.5
675,,South Australia,Australia,2,0,0,,3.2028,73.2207
676,,,Italy,2,0,0,,35.9375,14.3754
677,,,Philippines,2,1,0,,21.0079,10.9408
678,,,Russia,2,0,0,,-20.2,57.5
679,,,UK,2,0,0,,23.6345,-102.5528
680,,"Chicago, IL",US,2,0,0,,47.4116,28.3699
681,,"San Benito, CA",US,2,0,0,,43.7333,7.4167
682,,"Santa Clara, CA",US,2,0,0,,46.8625,103.8467
683,,,Cambodia,1,0,0,,42.5,19.3
684,,British Columbia,Canada,1,0,0,,31.7917,-7.0926
685,,,Finland,1,0,0,,-22.9576,18.4904
686,,Tibet,Mainland China,1,0,0,,28.1667,84.25
687,,,Nepal,1,0,0,,12.5186,-70.0358
688,,,Spain,1,0,0,,12.1696,-68.99
689,,,Sri Lanka,1,0,0,,18.0425,-63.0548
690,,,Sweden,1,0,0,,52.1326,5.2913
691,,"Boston, MA",US,1,0,0,,-40.9006,174.886
692,,"Los Angeles, CA",US,1,0,0,,12.8654,-85.2072
693,,"Orange, CA",US,1,0,0,,17.6078,8.0817
694,,"Seattle, WA",US,1,0,0,,9.082,8.6753
695,,"Tempe, AZ",US,1,0,0,,41.6086,21.7453
696,,Hubei,Mainland China,16678,479,522,,60.472,8.4689
697,,Zhejiang,Mainland China,829,0,62,,21,57
698,,Guangdong,Mainland China,813,0,30,,30.3753,69.3451
699,,Henan,Mainland China,675,2,27,,8.538,-80.7821
700,,Hunan,Mainland China,593,0,31,,-6.315,143.9555
701,,Anhui,Mainland China,480,0,20,,-23.4425,-58.4438
702,,Jiangxi,Mainland China,476,0,20,,-9.19,-75.0152
703,,Chongqing,Mainland China,366,2,9,,13,122
704,,Jiangsu,Mainland China,308,0,12,,51.9194,19.1451
705,,Sichuan,Mainland China,282,1,14,,39.3999,-8.2245
706,,Shandong,Mainland China,275,0,11,,25.3548,51.1839
707,,Beijing,Mainland China,228,1,23,,45.9432,24.9668
708,,Shanghai,Mainland China,219,1,12,,60,90
709,,Fujian,Mainland China,194,0,3,,-1.9403,29.8739
710,,Heilongjiang,Mainland China,155,2,4,,13.9094,-60.9789
711,,Shaanxi,Mainland China,142,0,2,,12.9843,-61.2872
712,,Guangxi,Mainland China,139,0,10,,43.9424,12.4578
713,,Hebei,Mainland China,126,1,4,,24,45
714,,Yunnan,Mainland China,122,0,5,,14.4974,-14.4524
715,,Liaoning,Mainland China,81,0,2,,44.0165,21.0059
716,,Shanxi,Mainland China,81,0,4,,-4.6796,55.492
717,,Hainan,Mainland China,80,1,5,,1.2833,103.8333
718,,Tianjin,Mainland China,67,0,2,,48.669,19.699
719,,Guizhou,Mainland China,58,0,2,,46.1512,14.9955
720,,Gansu,Mainland China,57,0,4,,5.1521,46.1996
721,,Jilin,Mainland China,42,0,1,,-30.5595,22.9375
722,,Inner Mongolia,Mainland China,35,0,1,,40,-4
723,,Ningxia,Mainland China,34,0,1,,7,81
724,,Xinjiang,Mainland China,29,0,0,,12.8628,30.2176
725,,,Thailand,25,0,5,,3.9193,-56.0278
726,,,Singapore,24,0,0,,63,16
727,,,Japan,22,0,1,,46.8182,8.2275
728,,Hong Kong,Hong Kong,17,1,0,,23.7,121
729,,,South Korea,16,0,0,,-6.369,34.8888
730,,Qinghai,Mainland China,15,0,0,,15,101
731,,,Germany,12,0,0,,8.6195,0.8248
732,,Taiwan,Taiwan,11,0,0,,10.6918,-61.2225
733,,Macau,Macau,10,0,0,,34,9
734,,,Malaysia,10,0,0,,38.9637,35.2433
735,,,Vietnam,8,0,1,,1,32
736,,,France,6,0,0,,48.3794,31.1656
737,,,United Arab Emirates,5,0,0,,24,54
738,,New South Wales,Australia,4,0,2,,32.3078,-64.7505
739,,Victoria,Australia,4,0,0,,19.3133,-81.2546
740,,Queensland,Australia,3,0,0,,49.3723,-2.3644
741,,,India,3,0,0,,36.1408,-5.3536
742,,South Australia,Australia,2,0,0,,54.2361,-4.5481
743,,"Toronto, ON",Canada,2,0,0,,16.7425,-62.1874
744,,,Italy,2,0,0,,55.3781,-3.436
745,,,Philippines,2,1,0,,-32.5228,-55.7658
746,,,Russia,2,0,0,,37.0902,-95.7129
747,,,UK,2,0,0,,41.3775,64.5853
748,,"Chicago, IL",US,2,0,0,,6.4238,-66.5897
749,,"San Benito, CA",US,2,0,0,,16,108
750,,"Santa Clara, CA",US,2,0,0,,-15.4167,28.2833
751,,,Belgium,1,0,0,,-20,30
752,,,Cambodia,1,0,0,,15.415,-61.371
753,,British Columbia,Canada,1,0,0,,12.1165,-61.679
754,,"London, ON",Canada,1,0,0,,-18.665695,35.529562
755,,,Finland,1,0,0,,34.802075,38.996815
756,,Tibet,Mainland China,1,0,0,,-8.874217,125.727539
757,,,Nepal,1,0,0,,13.1939,-59.5432
758,,,Spain,1,0,0,,19.85627,102.495496
759,,,Sri Lanka,1,0,0,,26.3351,17.228331
760,,,Sweden,1,0,0,,31.9522,35.2332
761,,"Boston, MA",US,1,0,0,,11.8037,-15.1804
762,,"Los Angeles, CA",US,1,0,0,,17.570692,-3.996166
763,,"Orange, CA",US,1,0,0,,17.357822,-62.782998
764,,"Seattle, WA",US,1,0,0,,64.8255,-124.8457
765,,"Tempe, AZ",US,1,0,0,,64.2823,-135
766,,Hubei,Mainland China,19665,549,633,,42.602636,20.902977
767,,Guangdong,Mainland China,895,0,49,,21.9162,95.956
768,,Zhejiang,Mainland China,895,0,78,,18.2206,-63.0686
